ObjectId,Country,ISO2,ISO3,Indicator,Unit,Measure,Date,Value
24524,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D02/11/2013,71.55
24525,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D02/12/2013,73.54
24526,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D02/12/2013,33.6
24527,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D02/12/2013,72.7
24528,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D02/12/2013,-8.84
24529,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D02/12/2013,13.37
24530,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D02/12/2013,-0.12
24531,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D02/12/2013,63.35
24532,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D02/12/2013,130.67
24533,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D02/12/2013,-34.12
24534,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D02/12/2013,31.54
24535,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D02/12/2013,-6.48
24536,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D02/12/2013,1.67
24537,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D02/12/2013,30.31
24538,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D02/12/2013,65.74
24539,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D02/12/2013,14.16
24540,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D02/12/2013,67.13
24541,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D02/12/2013,36.39
24542,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D02/12/2013,38.03
24543,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D02/12/2013,-59.72
24544,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D02/13/2013,22.55
24545,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D02/13/2013,-31.91
24546,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D02/16/2013,-40.81
24547,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D02/17/2013,10.81
24548,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D02/17/2013,93.04
24549,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D02/17/2013,27.01
24550,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D02/17/2013,20.76
24551,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D02/17/2013,80.84
24552,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D02/17/2013,-25.42
24553,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D02/17/2013,-15.49
24554,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D02/17/2013,-28.29
24555,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D02/17/2013,60.96
24556,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D02/17/2013,139.77
24557,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D02/17/2013,-36.11
24558,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D02/17/2013,28.61
24559,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D02/17/2013,-17.98
24560,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D02/17/2013,-1.02
24561,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D02/17/2013,-88.94
24562,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D02/17/2013,27.58
24563,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D02/17/2013,93
24564,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D02/17/2013,-50.4
24565,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D02/17/2013,13.99
24566,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D02/17/2013,100.51
24567,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D02/17/2013,63.12
24568,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D02/17/2013,35.05
24569,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D02/17/2013,35.23
24570,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D02/18/2013,-3.99
24571,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D02/18/2013,-55.92
24572,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D02/21/2013,-29.81
24573,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D02/22/2013,101.75
24574,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D02/23/2013,-22.25
24575,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D02/23/2013,63.04
24576,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D02/23/2013,22.1
24577,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D02/23/2013,72.4
24578,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D02/23/2013,-44.14
24579,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D02/23/2013,-12.43
24580,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D02/23/2013,-38.32
24581,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D02/23/2013,55.25
24582,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D02/23/2013,150.37
24583,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D02/23/2013,-54.72
24584,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D02/23/2013,26.04
24585,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D02/23/2013,-25.48
24586,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D02/23/2013,4.17
24587,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D02/23/2013,6.7
24588,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D02/23/2013,35.31
24589,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D02/23/2013,-66.41
24590,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D02/23/2013,-6.54
24591,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D02/23/2013,68.13
24592,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D02/23/2013,33.59
24593,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D02/23/2013,36.23
24594,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D02/23/2013,-36.12
24595,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D02/24/2013,58.04
24596,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D02/26/2013,11.5
24597,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D02/26/2013,-10.81
24598,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D02/27/2013,-62.09
24599,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D02/27/2013,58.84
24600,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D02/27/2013,25.01
24601,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D02/27/2013,36.44
24602,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D02/27/2013,-42.92
24603,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D02/27/2013,-13.89
24604,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D02/27/2013,-34.19
24605,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D02/27/2013,47.36
24606,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D02/27/2013,164.07
24607,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D02/27/2013,-61.31
24608,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D02/27/2013,25.61
24609,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D02/27/2013,-23.78
24610,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D02/27/2013,7.88
24611,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D02/27/2013,55.96
24612,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D02/27/2013,38.28
24613,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D02/27/2013,-55.2
24614,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D02/27/2013,86.11
24615,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D02/27/2013,68.42
24616,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D02/27/2013,33.85
24617,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D02/27/2013,36.53
24618,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D02/27/2013,-50.62
24619,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D02/28/2013,-37.29
24620,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D03/08/2013,-3.6
24621,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D03/08/2013,-50.31
24622,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D03/09/2013,-17.79
24623,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D03/09/2013,77.04
24624,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D03/09/2013,34.21
24625,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D03/09/2013,37.24
24626,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D03/09/2013,-13.52
24627,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D03/09/2013,0.51
24628,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D03/09/2013,-3.29
24629,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D03/09/2013,60.16
24630,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D03/09/2013,173.27
24631,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D03/09/2013,-35.91
24632,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D03/09/2013,30.71
24633,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D03/09/2013,-25.68
24634,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D03/09/2013,-8.42
24635,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D03/09/2013,31.98
24636,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D03/09/2013,-55.7
24637,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D03/09/2013,52.01
24638,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D03/09/2013,76.32
24639,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D03/09/2013,35.05
24640,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D03/09/2013,37.73
24641,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D03/09/2013,-70.62
24642,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D03/10/2013,18.81
24643,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D03/18/2013,50.2
24644,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D03/19/2013,-13.29
24645,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D03/19/2013,93.54
24646,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D03/19/2013,32.71
24647,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D03/19/2013,56.04
24648,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D03/19/2013,-2.22
24649,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D03/19/2013,2.21
24650,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D03/19/2013,21.41
24651,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D03/19/2013,64.16
24652,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D03/19/2013,157.37
24653,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D03/19/2013,50.99
24654,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D03/19/2013,28.91
24655,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D03/19/2013,-32.08
24656,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D03/19/2013,-11.32
24657,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D03/19/2013,27.18
24658,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D03/19/2013,-80.2
24659,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D03/19/2013,-32.21
24660,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D03/19/2013,19.41
24661,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D03/19/2013,69.32
24662,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D03/19/2013,36.25
24663,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D03/19/2013,36.23
24664,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D03/19/2013,-62.82
24665,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D03/20/2013,109.61
24666,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D03/21/2013,-44.7
24667,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D03/21/2013,132.97
24668,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D03/21/2013,-21.78
24669,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D03/21/2013,8.35
24670,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D03/22/2013,-16.35
24671,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D03/22/2013,108.54
24672,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D03/22/2013,30.7
24673,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D03/22/2013,-17.14
24674,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D03/22/2013,23.27
24675,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D03/22/2013,75.08
24676,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D03/22/2013,55.65
24677,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D03/22/2013,34.28
24678,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D03/22/2013,22.84
24679,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D03/22/2013,-12.53
24680,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D03/22/2013,25.51
24681,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D03/22/2013,-21.24
24682,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D03/22/2013,64.73
24683,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D03/22/2013,33.69
24684,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D03/22/2013,32.83
24685,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D03/24/2013,73.19
24686,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D03/24/2013,105.14
24687,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D03/24/2013,32.5
24688,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D03/24/2013,73.5
24689,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D03/24/2013,-31.94
24690,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D03/24/2013,-4.33
24691,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D03/24/2013,-2.02
24692,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D03/24/2013,67.15
24693,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D03/24/2013,157.77
24694,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D03/24/2013,54.78
24695,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D03/24/2013,28.44
24696,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D03/24/2013,-36.58
24697,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D03/24/2013,-21.33
24698,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D03/24/2013,23.41
24699,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D03/24/2013,-61.41
24700,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D03/24/2013,-12.64
24701,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D03/24/2013,17.65
24702,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D03/24/2013,66.83
24703,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D03/24/2013,34.79
24704,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D03/24/2013,34.33
24705,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D03/25/2013,-27.05
24706,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D03/25/2013,61.24
24707,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D03/31/2013,106.74
24708,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D03/31/2013,55.7
24709,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D03/31/2013,-28.48
24710,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D03/31/2013,36.55
24711,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D03/31/2013,-21.62
24712,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D04/01/2013,36.6
24713,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D04/01/2013,-30.34
24714,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D04/01/2013,22.27
24715,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D04/01/2013,-2.82
24716,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D04/01/2013,55.35
24717,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D04/01/2013,139.37
24718,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D04/01/2013,49.18
24719,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D04/01/2013,27.64
24720,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D04/01/2013,-18.93
24721,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D04/01/2013,0.7
24722,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D04/01/2013,25.81
24723,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D04/01/2013,34.84
24724,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D04/01/2013,-42.21
24725,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D04/01/2013,-17.14
24726,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D04/01/2013,66.13
24727,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D04/01/2013,37.39
24728,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D04/01/2013,35.43
24729,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D04/02/2013,100.69
24730,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D04/02/2013,-33.05
24731,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D04/09/2013,91.29
24732,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D04/10/2013,63.15
24733,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D04/11/2013,98.54
24734,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D04/11/2013,23.4
24735,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D04/11/2013,41.2
24736,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D04/11/2013,-13.84
24737,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D04/11/2013,48.75
24738,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D04/11/2013,137.27
24739,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D04/11/2013,20.94
24740,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D04/11/2013,-52.88
24741,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D04/11/2013,-15.83
24742,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D04/11/2013,-39.5
24743,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D04/11/2013,27.81
24744,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D04/11/2013,65.93
24745,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D04/11/2013,32.99
24746,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D04/11/2013,32.03
24747,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D04/11/2013,-33.32
24748,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D04/12/2013,-3.95
24749,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D04/12/2013,8.67
24750,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D04/12/2013,-6.22
24751,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D04/12/2013,32.08
24752,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D04/12/2013,-46.51
24753,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D04/12/2013,0.06
24754,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D04/14/2013,20.34
24755,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D04/17/2013,52.41
24756,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D04/17/2013,96.24
24757,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D04/17/2013,48.34
24758,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D04/17/2013,2.41
24759,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D04/17/2013,38.46
24760,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D04/17/2013,-21.61
24761,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D04/17/2013,0.56
24762,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D04/17/2013,9.9
24763,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D04/17/2013,-10.2
24764,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D04/17/2013,46.81
24765,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D04/18/2013,-19.99
24766,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D04/18/2013,29.71
24767,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D04/18/2013,-1.82
24768,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D04/18/2013,17.21
24769,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D04/18/2013,150.17
24770,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D04/18/2013,28.31
24771,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D04/18/2013,-30.08
24772,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D04/18/2013,-6.52
24773,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D04/18/2013,30.68
24774,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D04/18/2013,5.49
